ano;provincia;impuesto;regimen;monto
2003;santa fe;impuesto a las ganancias;excedente obras de caracter social a buenos aires;85,2251
2003;santa fe;impuesto a las ganancias;ley 24699;39,5161
2003;santa fe;impuesto sobre los bienes personales;ley 24699;75,7088
2003;santa fe;impuesto sobre los bienes personales;ley 23966 art 30;16,3296
2003;santa fe;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,1316
2003;santa fe;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;21,6402
2003;santa fe;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;33,9461
2003;santa fe;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;17,2529
2003;santa fe;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;1,9548
2003;santa fe;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;30,9703
2003;santa fe;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;3,495
2003;santa fe;regimen de energia electrica ley 24065;f.e.d.e.i.;2,7565
2003;santa fe;fondo compensador de desequilibrios;fondo compensador de desequilibrios;6,0173
2003;santa fe;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;7,6008
2003;sgo. del estero;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;524,3614
2003;sgo. del estero;transferencia de servicios ley 24049;transferencia de servicios ley 24049;31,6
2003;sgo. del estero;impuesto a las ganancias;obras de infraestructura basica social;35,284
2003;sgo. del estero;impuesto a las ganancias;excedente obras de caracter social a buenos aires;39,3987
2003;sgo. del estero;impuesto a las ganancias;ley 24699;18,2681
2003;sgo. del estero;impuesto sobre los bienes personales;ley 24699;34,999
2003;sgo. del estero;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0653
2003;sgo. del estero;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;4,5393
2003;sgo. del estero;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;6,7596
2003;sgo. del estero;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;2,6063
2003;sgo. del estero;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;23,5703
2003;sgo. del estero;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;5,8974
2003;sgo. del estero;regimen de energia electrica ley 24065;f.e.d.e.i.;3,6753
2003;sgo. del estero;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4759
2003;sgo. del estero;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;3,5138
2003;tucuman;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;603,8102
2003;tucuman;transferencia de servicios ley 24049;transferencia de servicios ley 24049;55,8
2003;tucuman;impuesto a las ganancias;obras de infraestructura basica social;43,5914
2003;tucuman;impuesto a las ganancias;excedente obras de caracter social a buenos aires;45,3678
2003;tucuman;impuesto a las ganancias;ley 24699;21,0359
2003;tucuman;impuesto sobre los bienes personales;ley 24699;40,3019
2003;tucuman;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0593
2003;tucuman;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;5,227
2003;tucuman;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;8,4128
2003;tucuman;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;2,0075
2003;tucuman;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;23,0221
2003;tucuman;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;3,0361
2003;tucuman;regimen de energia electrica ley 24065;f.e.d.e.i.;2,8308
2003;tucuman;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4759
2003;tucuman;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;4,0462
2003;tierra del fuego;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;160,541
2003;tierra del fuego;transferencia de servicios ley 24049;transferencia de servicios ley 24049;12,13
2003;tierra del fuego;impuesto a las ganancias;obras de infraestructura basica social;2,0579
2003;tierra del fuego;impuesto a las ganancias;excedente obras de caracter social a buenos aires;11,7615
2003;tierra del fuego;impuesto a las ganancias;ley 24699;5,4537
2003;tierra del fuego;impuesto sobre los bienes personales;ley 24699;10,4479
2003;tierra del fuego;impuesto sobre los bienes personales;ley 23966 art 30;0,1074
2003;tierra del fuego;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0155
2003;tierra del fuego;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;0,1423
2003;tierra del fuego;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;1,3551
2003;tierra del fuego;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;3,3642
2003;tierra del fuego;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;2,2829
2003;tierra del fuego;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;14,5259
2003;tierra del fuego;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;6,3423
2003;tierra del fuego;regimen de energia electrica ley 24065;f.e.d.e.i.;3,2172
2003;tierra del fuego;fondo compensador de desequilibrios;fondo compensador de desequilibrios;36,1035
2003;tierra del fuego;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;1,0489
2003;c.a.b.a;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;311,5191
2003;c.a.b.a;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0564
2003;c.a.b.a;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;7,1259
2003;fdo.compensador;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;551,1803
2003;tesoro nacional;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;9952,2042
2003;tesoro nacional;impuesto sobre los bienes personales;ley 24699;621,4979
2003;tesoro nacional;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,8533
2003;tesoro nacional;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;370,12
2003;seguridad social;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;4446,7608
2003;seguridad social;impuesto a las ganancias;obras de infraestructura basica social;2808,663
2003;seguridad social;impuesto a las ganancias;ley 24699;120
2003;seguridad social;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;1977,9499
2003;seguridad social;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;200,2693
2003;fondo a.t.n.;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;246,4871
2003;fondo a.t.n.;impuesto a las ganancias;obras de infraestructura basica social;280,8663
2003;fondo a.t.n.;impuesto a las ganancias;ley 24699;20
2003;fondo a.t.n.;impuesto sobre los bienes personales;ley 24699;14,9255
2004;buenos aires;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;4317,3949
2004;buenos aires;transferencia de servicios ley 24049;transferencia de servicios ley 24049;443,76
2004;buenos aires;impuesto a las ganancias;obras de infraestructura basica social;650
2004;buenos aires;impuesto a las ganancias;ley 24699;95,6087
2004;buenos aires;impuesto sobre los bienes personales;ley 24699;194,1925
2004;buenos aires;impuesto sobre los bienes personales;ley 23966 art 30;46,2315
2004;buenos aires;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,2689
2004;buenos aires;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;88,8636
2004;buenos aires;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;55,5311
2004;buenos aires;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;0,934
2004;buenos aires;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;78,7982
2004;buenos aires;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;4,6574
2004;buenos aires;regimen de energia electrica ley 24065;f.e.d.e.i.;1,987
2004;buenos aires;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;32,5504
2004;catamarca;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;541,5089
2004;catamarca;transferencia de servicios ley 24049;transferencia de servicios ley 24049;21,4
2004;catamarca;impuesto a las ganancias;obras de infraestructura basica social;15,732
2004;catamarca;impuesto a las ganancias;excedente obras de caracter social a buenos aires;52,677
2004;catamarca;impuesto a las ganancias;ley 24699;11,9916
2004;catamarca;impuesto sobre los bienes personales;ley 24699;24,3566
2004;catamarca;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0201
2004;catamarca;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;3,1199
2004;catamarca;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;5,0924
2004;catamarca;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;2,1001
2004;catamarca;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;11,4122
2004;catamarca;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;5,2651
2004;catamarca;regimen de energia electrica ley 24065;f.e.d.e.i.;4,5762
2004;catamarca;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2004;catamarca;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;4,0827
2004;cordoba;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;1745,7037
2004;cordoba;transferencia de servicios ley 24049;transferencia de servicios ley 24049;125,3
2004;cordoba;impuesto a las ganancias;obras de infraestructura basica social;87,9903
2004;cordoba;impuesto a las ganancias;excedente obras de caracter social a buenos aires;169,816
2004;cordoba;impuesto a las ganancias;ley 24699;38,658
2004;cordoba;impuesto sobre los bienes personales;ley 24699;78,5201
2004;cordoba;impuesto sobre los bienes personales;ley 23966 art 30;15,7883
2004;cordoba;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0744
2004;cordoba;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;30,3473
2004;cordoba;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;10,0577
2004;cordoba;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;17,4793
2004;cordoba;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;1,3934
2004;cordoba;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;30,7041
2004;cordoba;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;4,2551
2004;cordoba;regimen de energia electrica ley 24065;f.e.d.e.i.;3,0364
2004;cordoba;fondo compensador de desequilibrios;fondo compensador de desequilibrios;6
2004;cordoba;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;13,1616
2004;corrientes;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;730,8477
2004;corrientes;transferencia de servicios ley 24049;transferencia de servicios ley 24049;38,6
2004;corrientes;impuesto a las ganancias;obras de infraestructura basica social;52,7942
2004;corrientes;impuesto a las ganancias;excedente obras de caracter social a buenos aires;71,0958
2004;corrientes;impuesto a las ganancias;ley 24699;16,1844
2004;corrientes;impuesto sobre los bienes personales;ley 24699;32,8729
2004;corrientes;impuesto sobre los bienes personales;ley 23966 art 30;5,0484
2004;corrientes;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0334
2004;corrientes;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;9,7037
2004;corrientes;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;4,2107
2004;corrientes;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;5,8163
2004;corrientes;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;2,1033
2004;corrientes;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;26,9001
2004;corrientes;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;5,2941
2004;corrientes;regimen de energia electrica ley 24065;f.e.d.e.i.;4,5284
2004;corrientes;fondo compensador de desequilibrios;fondo compensador de desequilibrios;18
2004;corrientes;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;5,5102
2004;chaco;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;980,7749
2004;chaco;transferencia de servicios ley 24049;transferencia de servicios ley 24049;33,6
2004;chaco;impuesto a las ganancias;obras de infraestructura basica social;70,0264
2004;chaco;impuesto a las ganancias;excedente obras de caracter social a buenos aires;95,4071
2004;chaco;impuesto a las ganancias;ley 24699;21,7188
2004;chaco;impuesto sobre los bienes personales;ley 24699;44,1144
2004;chaco;impuesto sobre los bienes personales;ley 23966 art 30;3,9689
2004;chaco;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0436
2004;chaco;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;7,6287
